"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Iran, Islamic Rep.","IRN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","128.5","","",
"Iraq","IRQ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","35.2","","",
"Iceland","ISL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","170","","",
"Israel","ISR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","","",
"Italy","ITA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","182.5","","",
"Jamaica","JAM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","10.823","","",
"Jordan","JOR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","0.682","","",
"Japan","JPN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","","",
"Kazakhstan","KAZ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","64.35","","",
"Kenya","KEN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","20.7","","",
"Kyrgyz Republic","KGZ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","48.93","","",
"Cambodia","KHM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","120.6","","",
"Kiribati","KIR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","0.024","","",
"Korea, Rep.","KOR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","64.85","","",
"Kuwait","KWT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Latin America & Caribbean (excluding high income)","LAC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","11921.05","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","11937.11","","",
"Lao PDR","LAO","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","","",
"Lebanon","LBN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","4.8","","",
"Liberia","LBR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","","",
"Libya","LBY","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","","",
"St. Lucia","LCA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","","",
"Latin America & Caribbean","LCN","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","13847.806","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","13867.706","","",
"Least developed countries: UN classification","LDC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","4351.217","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4451.282","4576.082","4562.082","4562.082","4562.082","4562.082","4562.082","4562.082","4562.082","4562.082","4562.082","4562.082","4559.082","4559.082","4559.082","4559.082","4559.082","4559.082","4559.082","4559.082","4589.082","4589.082","4589.082","4589.082","4589.082","4589.082","4589.082","4589.082","","",
"Low income","LIC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","2422.932","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2470.082","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2594.882","2624.882","2624.882","2624.882","2624.882","2624.882","2624.882","2624.882","2624.882","","",
"Liechtenstein","LIE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","52.8","","",
"Lower middle income","LMC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","8853.731","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","8916.646","9100.476","9100.476","9086.476","9086.476","9086.476","9086.476","9086.476","9086.476","9086.476","9086.476","9086.476","9086.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","9083.476","","",
"Low & middle income","LMY","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","26793.739","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","26948.414","31659.623","31784.423","31770.423","31770.423","31769.523","31770.423","31770.423","31770.423","31770.423","31770.423","31770.423","31770.423","31767.423","31767.423","31775.83","31775.83","31775.83","31775.83","31775.83","31775.83","31805.83","31805.83","31805.83","31805.83","31805.83","31805.83","31805.83","31805.83","","",
"Lesotho","LSO","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","5.23","","",
"Late-demographic dividend","LTE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","13680.765","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","13713.555","18248.609","18261.209","18261.209","18261.209","18260.309","18261.209","18261.209","18261.209","18261.209","18261.209","18261.209","18261.209","18261.209","18261.209","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","18269.616","","",
"Lithuania","LTU","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","15.46","","",
"Luxembourg","LUX","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",
"Latvia","LVA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","16.94","","",
"Macao SAR, China","MAC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","","",
"Monaco","MCO","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62","1.62","1.62","1.62","0.72","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","1.62","","",
"Madagascar","MDG","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","337","","",
"Maldives","MDV","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","","",
"Middle East & North Africa","MEA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","230.4785","","",
"Mexico","MEX","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","409","","",
"Marshall Islands","MHL","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","24370.807","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","24478.332","29189.541","29189.541","29175.541","29175.541","29174.641","29175.541","29175.541","29175.541","29175.541","29175.541","29175.541","29175.541","29172.541","29172.541","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","29180.948","","",
"North Macedonia","MKD","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","5.4","","",
"Mali","MLI","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","60","","",
"Malta","MLT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","0.0505","","",
"Myanmar","MMR","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","1002.8","","",
"Middle East & North Africa (excluding high income)","MNA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","225.668","","",
"Montenegro","MNE","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","","",
"Northern Mariana Islands","MNP","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","","",
"Mauritania","MRT","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","","",
